text,sentiment
lucuuu bang makeupnya bagus kak cantik😍😵‍💫💌,Positive
Desainnya timeless dan tidak akan ketinggalan zaman dalam beberapa tahun ke depan.,positif
Kaya becus aja jd permpuan dia yng g becus jd perempuan ko sukanya sm laki orng heheh,negative
kualitasnya bagus sesui gambar. nyaman dipakai dan sesuai yg diharapkan. thanks seler & tokopedia 😇🙏,Positive
kalo udah di puncak jangan lupa sampahnya di bawa turun lagi karena alam bukan tempat nyampah stop nyampah di gunung #kickandy,negative
"sudah sampai tapi belum di rakit, semoga awet",Positive
Diracun dengan pujian.. #ILC,negative
Kereeen bgt suaranya. Nah kyk gini dong kids jaman now...??,positive
Untungnya tidak ada masalah dengan integrasi,positif
" <USERNAME> Noh urus tu kuin lu, biar ga gatel nempel2 ama laki orng, masyarakat udh tau kali japok gundik janda gatel,udh kenyataan nya begtu KATANYA ANAK SHOLEHAH AGAMA NYA KUAT TAPI MATA KULIAH AGAMA CMA DPT 1,KATANYA AGAMA NYA KUAT TPI HAMIL DI LUAR",negative
"Koneksi internetnya sering putus-putus, tidak stabil.",negatif
Kesini karena lyodra yang posting🥰,Positive
DIA YANG BERMASALAH MALAH PLAYVIC TERUS NYARI PEMBENARAN NGALOR NGIDUL NAJIS BGT ORANG KEK GINI,Negative
"Kekalahan Ahok ini disengaja, biar bisa sepaket dengan AHY pada Pilpres nanti <FACE WITH STUCK-OUT TOUNGES> <grining face with smile eye> <grining face with smile eye> <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> #PilkadaDKI. #Ahokers jangan risau hahahahahaha",positive
 <USERNAME> heeehh lo pelakornya yaaaakkk??? Ngapa lo jadi emosi??? Situuu kenal gw??? Kalo berani pake akun asli dong. Pantes pake akun bodong! Ngerebut laki orang juga diem2. ?????????? keceplosan yak pake aku bodong. Ngakak gueeee ?????????? lucu lo!,negative
Setiap caption yang di buat ibu..dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa Inggris ... Terima kasih ibu... Secara personal saya tdk mengenal ibu Anie tp saya yakin betapa bangganya Anak Cucumu bisa kamu didik ibu menjadi generasi bangsa yang mandiri dan unggul ... Sehat terus ibu .. Semoga Cinta Kasih dalam Keluarga selalu engkau tebarkan untuk mereka ...,positive
Ayo coblos yang bijaksana untuk JAKARTA yang lebih baik  <Victory Hand>  #PilkadaDKI #PilkadaDKI2017 #PilkadaJakartaAman,positive
Belajaer tuh apa ya? Hahahaha bela artis ampe sebegitunya... manusah2 begoh ????????,negative
setelah nonton mata najwa soal radikalisme di @Metro_TV langsung keluar berita tersebut. Seram,negative
"aku mau jugaa,tp gk punya gitar",Positive
Kenapa pak @prabowo Berterimakasi pada #FPI setelah @aniesbaswedan @sandiuno Memenangkan #PilkadaDki2017 pengamat politik mana pengamat.,negative
"MasyaAllah kakk xavieraa cantikk sekalii,mogaa cantikk dan pinter nyaa nular ya Allah",Positive
Jatuh lalu bangkit Untuk membantu sesama #Kickandy,positive
"Aplikasinya bagus filternya lucu,tapi setelah beberapa bulan saya gunakan aplikasi ini erorr saat saya mau pakai filternya tulisannya 'tidak ada koneksi jaringan' padahal saya baru beli kuota.jadi kalau aplikasi sudah diperbaiki saya kasih bintang 5 ya...",Negative
"Sebelum nya maaf saya kasih bintang segini karena kebanyakan bayar, trus juga karena pas saya buka layar nya hitam Mulu....🙁😓 kurang bagus sih, buat ap ini tolong di perbaiki lagi 😊",Negative
Saatnya Damai Bersenandung #ILC dan Pemecah Belah Umat Beragama Dimusnahkan,positive
kata aneh lagi diacara mata najwa metrotv mengajarkan Islam kepada umat Islam dikatakan Islamisi lebih edan lagi tokoh Islam manggut2,negative
Belajar cara berdebat di bidang hukum #ilc,positive
Sukak cewe cantik dan kmauan blajarnya tinggi ???,positive
satu-satunya kerugian nonton film action itu.. aktornya jadi keliatan jelek :p,negative
Bapak @basuki_btp Pemenang PILKADA 2017 @AhokDjarot BangunDki @AniesBaswedanID jangan STRES  kalau GATOT(gagal total)#pilkadadki2017,negative
Aplikasinya bagus.Banyak filternya yang lucu dan unik unik.download nya juga mudah.Pokoknya cocok banget deh .,Positive
"Mentang mentang nama belakangnya sama, mau ambil keuntungan saja. Yang Novel iya yang Anies gak #AhokDjarot #pilgubDKI",negative
Ah sekarang kalau lihat AHY jadi inget Norman Kamaru Apakah AHY akan jualan bubur? Lalu naik haji <Smiling Face With Open Mouth & Smiling Eyes> #PilkadaDKI,negative
Kalo cewek pinter tuh aura cantiknya makin kuat hehe,Positive
Anies: Komitmen Kita adalah Kota Jakarta Paling Bhineka di Indonesia. #GubernurBaru #AniesSandi Anies-Sandi... http://fb.me/7F3Lncd4W,positive
Suaranya lembut enak bgt di dengar,Positive
"ih dia kan paling becus makrum, paling becus ngrebut suami orang hehe????",negative
bagus banget ❤,Positive
"Agus tersingkir, Ahok & Anies rebutan suara AHY untuk kepentingan kelompok   lewat @YouTube #ahok #anies #ahy #pilgub",negative
knp ya seorang sahabat bs lupa dg sahabatnya bila sudah bertemu teman lama / barunya? #HitamPutihT7,negative
 <USERNAME> TOLOL!! Gak ada hubungan nya keguguran dgn pake hijab syar'i yg lo bilang bayi nya kepanasan didalem gak ada hubungan nya woyyyy!! Otak sama jempol lo gak singkron sih ya jadinya asal nulis komentar!,negative
"aku suka salfok sama totebag kakakk huhuhuuu, kalau boleh tau itu beli dimana ya kaaakk",Positive
Abis ntn film Kartini. Bnr2 menginspirasi dan makin membuka pikiran.,positive
Yg gk becus tuh loh jedun...hidup nya cuma bisanya ngerusak kbhgiaan org lain .mau hidup serba mewah tp g mau krja mlh morotin laki org..karma psti akn mnghampirimu????????,negative
Anies Larang Warga DKI Buka Medsos Atas Nama Rekonsiliasi #Anies #AniesBaswedan #AniesSandi #Medsos http://www.berita168.com/ via @berita168,positive
MOVIE MOVIE HARUS PAKE LAGU INII AS OST KARNA SEBAGUS ITUUUU,Positive
Pemimpin yang Tegas ataukah Pemimpi yang Tega #PilkadaDKI2017,negative
Cuma ahok jarot yang bisa membereskan jakarta karena tahu apa yang dilakukan <FOLDED HANDS> <FOLDED HANDS> .Bukan calon yang cuma ngayal sama jualan kipas.,positive
"#SelamatHariSembako kepada warga #Jakarta yang merayakannya. Terima sembakonya, jangan pilih pemberinya. #pilkadadki2017 @GunRomli @sahaL_AS",negative
Motorninja aj songong amat mba org yg punya mobil lamborgini aj biasa wae kok ????????,negative
<PROVIDER_NAME>  Di daerahku udah 3 hari  trouble mulu,negative
ayo penuhi viralkan keras #Boikot<PROVIDER_NAME>! Nomor sy nomer <PROVIDER_NAME> cantik dr th2007 lgsg sy buang!Jgn main2 dg umat Islam yg brsatu,negative
"APASIH, MALING OTAK NYA DMNA DH?? NAJIS NAJIS, PAKET AJA DIMALINGIN GOBLOK, GA MIKIR?????",Negative
"soal mental kalah Pilkada, Indonesia harus berguru pada sosok AHY.",positive
"Unggul di Semua Wilayah, #AniesSandi Raih 57,96% http://obsessionnews.com #AniesSandiGubernurKita #AniesSandiWiner #Ahok #AhokDjarot",positive
Perlu IDE GILA #REDKARPET #LONGREDCARPET #LONGREDCARPETAhokDjarot #AhokDjarot,positive
"maju terus pak HT bersama #AniesSandi jadilah penyejuk dan pemersatu bangsa, dan sama2 memajukan jakarta ke yang lebih baik lagi.",positive
Walaupun aku pendukung Anies Sandi <OK HAND> Tapi bangga dengan jiwa besar AHY Silvy Masih ada 2019 Prabowo AHY <FOLDED HANDS> <FOLDED HANDS>,positive
kak tas nya beli dimana pls?? lucu banget🤓🥺🥺💌,Positive
"<PROVIDER_NAME> kenapa <PROVIDER_NAME> super lelet? 4g tp kecepatan 0,1 1 kb/s. gangguan atau gimana sih? ",negative
Setuju banget sama bapak ustad #ILC,positive
Saya hanya mencoba menerapkan apa yang seharusnya saya lakukan... #okeoce  <OK HAND>,positive
Damn lagi-lagi gara-gara mabuk waktu nyetir. Goblok idiot stress gila tolol bgt jadi orang anjing. Lu kalo mau mati mati aja sendiri njing gausa ngajak-ngajak orang bego. Kasian bapaknya yaAllah lagi cari nafkah anaknya juga kasian,Negative
"aplikasi nya baguss, sangat membantu, cuma aku terkendala di saat belajar bahasa jepang karena itu translate nya kan ke inggris ya jdi kadang agak sulit sih, tapi tidak aap aap, tapi kalau ada fitur belajar bahasa jepang yg translate ke Indonesia pasti keren!!!!",Positive
Lirik nya mirip&quot; sama lagu slow dancing in a burning room tapi suka versi inii,Positive
krn sebagian besar rakyat indonesia itu bodoh. Tdk bisa membedakan mana yg baik mana yg buruk. Sdh tau prilaku buruk tdk tau sopan santun itu yg dipilih jd panutan. Lebih mengidolakan yg murahan dr pd yg berkelas dan ber etika,negative
@KickAndyShow semoga tambah ok dan panjang umur. semoga acara nanti malam lancar #kickandy,positive
gw phobia anj😭,Negative
kecepatan internet di ciwidey segini...  mantap <PROVIDER_NAME> #4glte <USER_MENTION> <URL> …,positive
Mudah-mudahan pelayanan tidak mengecewakan seperti biasa,negatif
cewenya sakit nerimain cowo modelan setan,Negative
anjing biadap tolol goblok sikapnya ga mencerminkan sebagai ibu ngentot kl ga siap jadi ibu gausah jadi ibu goblok lonte goblok ajg sakit hati banget liatnya ga kebayang perih plusss sakitnya kaya gimana TOLOLLLLL BANGETTT NGENTOTTTTT,Negative
mau duda mau singgel itu ngak masalah yg penting laki jaman sekarang setia menemani dunia akhirat amin good luck dewi persil sehat slalu dlm berkarya,positive
"Prabowo: Terima Kasih, Habib Rizieq https://kumparan.com #PilkadaDKI #AniesSandi #TerimaKasihUlama #TerimaKasihHabib #AllahuAkbar",negative
Sekumpulan manusia menjijiqqan,Negative
#Djarot Beberkan Kronologi Pengusiran Dirinya Setelah Sholat Jumat http://bit.ly/2pgp5M1 #AhokDjarot #PilkadaDki2017,negative
pak @WagubDKI dan @basuki_btp itu adalah 2 sosok Band of Brothers di kehidupan nyata #DemiAhok #AhokDjarot,positive
Hukum di Indonesia masih jauh dari kata ADIL #KickAndyMetroTV,negative
SATU INDONESIA GA PENGEN LU IDUP,Negative
#ahy <Frowning Face>,negative
" <USERNAME> bego nya lagi pede amat ngomong seolah yg dia bilang paling bener, padahal bukti aja kaga ada. Mau keliatan pinter jatohnya bego??",negative
"Mas @addiems , keren banget... Selamat berjuang, NKRI harga mati #SaveAhok #AhokDjarot #RIPJUSTICEINDONESIA",positive
"Ya pandangan Tuhan terhadap lo juga jelek sih gue rasa, dikira perebut suami orang tuh mulia apa dimata Tuhan?????????",negative
"Coba deh yang pada kritik2 itu bikin karya sendiri, siapa tau lebih bagus dari yang mereka kritik",positive
ngmng cengengesan trus lu gaga anj,Negative
"@askmenfess Film yang bikin emosional, bener-bener nyedot emosi.",negative
"Bagus aplikasi nya,tapi entah kenapa sekarang saat mau foto pakai filter yang biasanya filternya malah hilang dan sudah tidak ada. Dimohon untuk segera perbaiki 🙏",Negative
Gunawan dan Freely anggota DPRD Talaud ini mau pasang spanduk AHY di perbtasan Indonesia-Filipina. Lanjutkan,positive
Sakit di otak sama hatinya itu mah dia. Udah gak ada nurani dan urat malunya. Pajak saya loh yang ngegaji orang2 gila hormat ini,negative
Lucu bgt kalian,Positive
pengen ganti nama cokk,Negative
"Pas nonton, aku sampe melongo.. gak ada yg bow njir😭",Negative
Iyah bener. Tidak Akan merubah pandangan Tuhan terhadap Kita. Terutama elu Setan!! Makanya mikirrrr.. suami majikan kok diembat!!,negative
"Orang gila itu ???? pengen HITZ cri tenar rela dipenjara? Cari sensasi settingan supaya beken smpe hina2 org,,, astagfirullah... Sekaya apa sih??? Org kaya mulut nya ky sampah,ga sekolah ya???",negative
"Kalo gaada CoC gak akan kaya gini ya, rencana Tuhan memang rencana terbaik🥹",Positive
Alangkah baiknya kalau tidak ada gangguan saat peak hour,negatif
"kaget anjir, sampe kebanting hp redmi 12 ram 8 internal 256,harga 2juta lebih sedikit,bisa nego, kualitas kamera bagus,dan oke buat nge game",Negative
"#MataNajwaDebatJakarta  Di kandang Ahok, Metro TV, dan mata Najwa  Mereka bagaikan sampah yg berserakan Anies pilihanku  Pasti",negative
Buahahahhaha!! Emang siapa yang merayakan? Bisa gak pendukungmu merayakan tanpa di bayar? #AhokDicintaiRakyat #AhokDjarot #Ahok @detikcom,negative
"Jadi, sudah seminggu ini saya digangguin sama bunyi SMS dari <PROVIDER_NAME>. Ada promo, katanya.… <URL> ",negative
"Mungkin seperti ini ya rasanya dipaksa putus,lantas dikawin paksa sama bandot bini 5.susah move on-nyah. #pilkadajakarta #AhokDjarot",negative
"Alhamdulillah bagus banget saya suka, semoga awet sehat terus keluarga saya amin",Positive
"apa yang kamu mau perangi kalau faktanya benar, yang ada pengikutmu cuma bisa caci maki saja #indonesia #bubarkanFPI #badja #ahokdjarot #mat",negative
Masih hebat supir truk di banding gibran cok..,Negative
Tidak ada pemimpin di Indonesia Sebaik jujur tegas dan kerja nyata Ahok Djarod is the Best #AhokDjarot,positive
"Bagus sih Duolingo, gk berenti juga buat kita stop latihan. Tapi kadang gak sempat buat latihan score ku turun lagi, heheh. Saran buat Duolingo jngan pake pelajaran yang ada unsur LGBT nya ya. Sama pliss buatin fitur untuk ngobrol sama teman dong, jadi bisa belajar plus nambah teman baru Luvv buat Duolingo!!",Positive
Dari Batam untuk #ahokdjarot. Tetap semangat pak! https://www.instagram.com/p/BTbYtzqAQI6jzioWGmCLAnPDLEUHoxYZ8BWolU0/,positive
#Djarot Apresiasi #AHY Relakan Relawannya Dukung #Ahok <Clapping Hands> <Clapping Hands> http://merahputih.com #merahputih #Indonesia #Jakarta #PilgubDKI #2017,positive
Duh geulis kitu ditinggal sama yg 'itu' duuuhhhh hahaha jodohnya pasti Allah kasih yg lebih baik Teeeh ??,positive
"Terima kasih kepada warga Jakarta yang telah memilih #AniesSandi khususnya warga Kebayoran Baru, kita kawal amanah ummat ini #SalamBersama",positive
sebnarnya ini film lumyan bgus..sayangnya aktor n aktrisnya dari rusia jadi filmnya trsa hambar,negative
RT @KickAndyShow: 61 WNA terancam dideportasi dan lia @gracialia terancam dipidanakan,negative
PSSI tempat pelacur diri sudah tak punya hati nurani! memalukan @MataNajwaMetroTV,negative
anj lu,Negative
"Baru kali ini kau terlihat arogan pak Anies, saya menjadi tidak yakin untuk memilihmu #pilkadadki2017",negative
"Pelayanannya sih ramah, cuma pesanannya datang lama sekali.",negatif
KARANGAN BUNGA ucapan TERIMAKASIH masyarakat ke Pak @basuki_btp & Pak @AhokDjarot sampai Monas #karanganbungaahok #telkomsel #AhokDjarot ,positive
"Untungnya, customer service mereka sangat responsif dan membantu.",positif
HALLAHHH... FPI CUMA PERUSUH MUNAFIK BANGSAT BERKEDOK AGAMA,Negative
"punya temen mabar hari-hari nelfon buat nobar bokep, ajg dikira gw jablay kali, tolol bocah cabul!",Negative
kak bintan spill dong mangkok/piring&quot; nya,Positive
"Meski saya tak pilih #AHY, kok rasanya mules ya dengan kontestasi politik putaran 2 #politikpalsu cuih  <Pig Nose> <Pig Nose>",negative
"karena #AhokDjarot  <Victory Hand> <Victory Hand>  terbukti berkinerja bagus, bersih, anti korupsi & memperjuangkan keadilan",positive
"Jadi manusia Saling menghargailah, kalo tulisan yg ditulis itu tidak berguna bahkan menyakiti hati orang lain. Ya sebaiknya tidak usah tulis. Pergunakan sosmed dengan smart ya guys!!",positive
aespa saking takut rambut mrk berantakan doang anjjj,Negative
#AhokDjarot membuktikan bahwa tak selamanya mantan itu digantikan dengan yang lebih baik #mantanterindah #akakakakakk #maapnyampah,negative
Kalau lu masih nge pertahanin ya lu juga gaada otak,Negative
Kerkom kerkom goblok tai anjing gw udh nagih part kalian sejak kemaren2 ya gw gatau seberapa sibuk kalian tapi ini cuma disuruh kirim record nyanyi sekitar 1 stengah menit an doang???? DAN MALAH GW YG TELAT NGUMPULIN SEDANGKAN KALIAN TEPAT WAKTU AWOAKAOWKWOSJKWWK ASSSUU,Negative
"""Duolingo sangat membantu belajar bahasa dengan cara yang interaktif dan menyenangkan. Fitur-fiturnya membuat belajar terasa mudah dan seru. Sangat direkomendasikan!""",Positive
"coba pulang kerumah, mati. Ga ada yg urus. Miskin kok. Kita akan taruh dia di apartemen #KickAndy #SuaraHatiAhok",negative
"sangat bagus untuk para pelajar yg mageran seperti saya. ini apk nya gk pakek paket juga bisa, tidak ada iklan paling klo ad cuman sekali atau dua kali muncul ad trus gk ad muncul lgi😁👍 pokoknya is't the best deh ni apk, semangat terus ya yg buatnya 😘🫶",Positive
Makin mantap saja si <PROVIDER_NAME>. Sekali SMS tarifnya 300. ,positive
Sayangnya hari ini cuaca lumayan buruk,negatif
"AHY bisa kok menang pilgub DKI, bisa.... Asal ngumpulin dulu 7 bola dragon ball <Rolling on the Floor Laughing> <Rolling on the Floor Laughing> #QuickCount #PilkadaDKI",negative
"Sedih, kehilangan sosok gubenur yang jujur dan pekerja keras untuk melayani warganya.@basuki_btp #pilkadadki2017 #AhokKalah",negative
Jablay anjir mukanya... Murahan bangetttt najisss,negative
#HPJkt48 #JKT48HitamPutihT7 trio unyu di acara master Dedy.. Thanks #HitamPutih,positive
Beruntungnya tidak terlalu kompleks untuk maintenance,positif
"keren banget, bagus, ada spf nya, pengiriman aman ga pecah",Positive
anjir mulut si vadel jijaw bgt😭😭,Negative
Hahhahaha dan sesungguhnya allah swt melaknat wanita perebut dan pezina dengan suami sah oranglain ????????,negative
Untungnya tidak ada gangguan selama jam kerja,positif
"aplikasi ini sangat membantu untuk belajar bahasa asing, terutama untuk pemula. latihan-latihan nya sangat bervariasi dan cukup membantu untuk lebih lancar berbahasa asing. thank you duolingo",Positive
Kasihan katanya anti reklamasi tapi kok diteruskan? Ayo dapat berapa uang bapak2 gub & wagub baru jkt? #aniessandi #bullshit #freak,negative
Katanya orang baik kok sesama perempuan tega bgt yah ngerebut laki orang.,Negative
Bagussss + dandannya natural ga banyak permak kayak anak jaman now lainnya ????????????,positive
"#AniesSandi berpihak atau tidak, adil atau tidak, bisa dilihat kok nanti dari titik2 Iklan di DKI. Di dominasi media @Hary_Tanoe atau tidak!",negative
"#pilkadadki2017 masa tenang aja masih ada yang curang, apalagi pemilihan yaa hati2 aja, awasin tuh yang kemarin ketahuan bagi2 sembako",negative
Mood booster di hari minggu❤,Positive
aduhh kerennnn suaranya enak . nge jazz2 gimanaa gtu . muka mah belakangan aja . ntr klo udh tenar juga muka mengikuti hahahahahaha . skill dlu nomer 1 . ini batu abege jaman now ????????,positive
Itu film makin aneh ajaa ?,negative
Dan akhirnya setelah nunggu setahun mulai juga ni film #KantiniDHijabers,positive
Aduh! Film bagian ini jijk parah,negative
"<PROVIDER_NAME> bisa gak sih kuota 4G digabung saja sama 3G, sayang gak terpakai mubazir... Mubazir itu temennya setan lho!! <PROVIDER_NAME> ",negative
